SiteId,Year,Monthname,StartDate,IndicatorId,Sector,Output,Activity,Header_Indicator,Master_Indicator,Indicator,Pop_Tag,Gender_Tag,Age_Tag,Type_Tag,Partner,LocationType,LocationName,Gov_Pcode,Governorate,Caza_Pcode,Caza,Cad_Pcode,Cadastral,LCRP_Result,Funded_by,Sector_of_funding,Value,ValueofPop,ValueofGender,ValueofAge,Calculate_Value,Area
441605460,2015,Jan,1/1/2015,2144656217,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,Total USD value of cash provided,Total USD value of cash provided,Female Total USD value of cash provided,,Female,,,Intersos,Caza,Marjaayoun,9,El Nabatieh,LBN43,Marjaayoun,,,Yes,UNHCR,Protection,150,0,150,0,0,South
1031580584,2015,Feb,1/2/2015,2144656199,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,# of individuals supported through provision of emergency cash assistance,# of individuals supported through provision of emergency cash assistance,DisSyr - # of individuals supported through provision of emergency cash assistance,DisSyr,,,,Intersos,Caza,Bent Jbayl,9,El Nabatieh,LBN41,Bent Jbayl,,,Yes,UNHCR,Protection,1,1,0,0,1,South
118027348,2015,Jan,1/1/2015,2144656182,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,DisSyr - # of persons with disabilities and impairment supported,DisSyr,,,,HI,Caza,Koura,4,North,LBN54,Koura,,,Yes,Independent,Protection,22,22,0,0,22,North (Tripoli)
1031580584,2015,Feb,1/2/2015,2144656211,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,Total USD value of cash provided,Total USD value of cash provided,DisSyr Total USD value of cash provided,DisSyr,,,,Intersos,Caza,Bent Jbayl,9,El Nabatieh,LBN41,Bent Jbayl,,,Yes,UNHCR,Protection,50,50,0,0,50,South
1031580584,2015,Feb,1/2/2015,2144656218,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.3. Emergency cash assistance for PWSN,Total USD value of cash provided,Total USD value of cash provided,Male Total USD value of cash provided,,Male,,,Intersos,Caza,Bent Jbayl,9,El Nabatieh,LBN41,Bent Jbayl,,,Yes,UNHCR,Protection,50,0,50,0,0,South
607169522,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Dedde,4,North,LBN54,Koura,32003,Dedde,Yes,UNHCR,Protection,1,0,0,0,1,North (Tripoli)
987068606,2015,Jan,1/1/2015,2144655875,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.4. Legal awareness /information,# legal awareness sessions,# legal awareness sessions,# legal awareness sessions,,,,,NRC,Caza,Aaley,5,Mount Lebanon,LBN31,Aaley,,,Yes,Independent,Protection,0,0,0,0,0,Beirut & Mt.Lebanon
409290189,2015,Feb,1/2/2015,2144656188,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Female - # of persons with disabilities and impairment supported,,Female,,,HI,Caza,Trablous,4,North,LBN56,Trablous,,,Yes,Independent,Protection,91,0,91,0,0,North (Tripoli)
1509749225,2015,Feb,1/2/2015,2144656189,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Male - # of persons with disabilities and impairment supported,,Male,,,HI,Caza,Aakar,2,Akkar,LBN51,Aakar,,,Yes,Independent,Protection,252,0,252,0,0,Akkar
1509749225,2015,Jan,1/1/2015,2144656192,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 18-59 - # of persons with disabilities and impairment supported,,,Age 18-59,,HI,Caza,Aakar,2,Akkar,LBN51,Aakar,,,Yes,Independent,Protection,92,0,0,92,0,Akkar
354144892,2015,Feb,1/2/2015,2144655830,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.1. Legal # individuals provided with individual legal counseling (Access to Doc.),# individuals provided with individual legal counseling,# individuals counselled on obtaining birth certificates,DisSyr - # individuals counselled on obtaining birth certificates,DisSyr,,,Documentation: Birth Certificate,NRC,Governorate,Mont Liban,5,Mount Lebanon,,,,,Yes,Independent,Protection,56,56,0,0,56,Beirut & Mt.Lebanon
500939605,2015,Jan,1/1/2015,2144655851,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,PRL - # individuals counselled on HLP matters,PRL,,,Other matters: HLP,UNRWA,Governorate,Beyrouth,7,Beirut,,,,,Yes,UNRWA,Protection,1,1,0,0,1,Beirut & Mt.Lebanon
2076784481,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Dayret Nahr El-Kabir,2,Akkar,LBN51,Aakar,35049,Dayret Nahr El-Kabir,Yes,UNHCR,Protection,2,0,0,0,2,Akkar
716215484,2015,Jan,1/1/2015,2144656167,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,DisSyr - # of PWSN (excl. children and SGBV) identified and supported,DisSyr,,,,Intersos,Caza,West Bekaa,6,Bekaa,LBN24,West Bekaa,,,Yes,UNHCR,Protection,31,31,0,0,31,Bekaa
716215484,2015,Jan,1/1/2015,2144656174,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Male - # of PWSN (excl. children and SGBV) identified and supported,,Male,,,Intersos,Caza,West Bekaa,6,Bekaa,LBN24,West Bekaa,,,Yes,UNHCR,Protection,19,0,19,0,0,Bekaa
716215484,2015,Feb,1/2/2015,2144656176,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Age 60+ - # of PWSN (excl. children and SGBV) identified and supported,,,Age 60+,,Intersos,Caza,West Bekaa,6,Bekaa,LBN24,West Bekaa,,,Yes,UNHCR,Protection,2,0,0,2,0,Bekaa
821174889,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Hayssa,2,Akkar,LBN51,Aakar,35018,Hayssa,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
1469302492,2015,Feb,1/2/2015,2144656071,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Female - # protection interventions,,Female,,,UNRWA,Cadastral Area,Aadloun,8,South,LBN61,Saida,61021,Aadloun,Yes,UNRWA,Protection,1,0,1,0,0,South
59750036,2015,Feb,1/2/2015,2144656126,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,Age 18-59 - # individuals assisted in detention,,,Age 18-59,,AJEM Lebanon,All Locations,DC: DTN: Halba,2,Akkar,LBN51,Aakar,35030,Halba,Yes,UNHCR,Protection,3,0,0,3,0,Akkar
59750036,2015,Jan,1/1/2015,2144656117,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,DisSyr - # individuals assisted in detention,DisSyr,,,,AJEM Lebanon,All Locations,DC: DTN: Halba,2,Akkar,LBN51,Aakar,35030,Halba,Yes,UNHCR,Protection,2,2,0,0,2,Akkar
383066565,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Ouadi El-Haour,2,Akkar,LBN51,Aakar,35123,Ouadi El-Haour,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
433103194,2015,Feb,1/2/2015,2144656073,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,Age 0-17 - # protection interventions,,,Age 0-17,,UNRWA,Cadastral Area,Chiyah,5,Mount Lebanon,LBN32,Baabda,21007,Chiyah,Yes,UNRWA,Protection,2,0,0,2,0,Beirut & Mt.Lebanon
12498058,2015,Feb,1/2/2015,2144656192,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 18-59 - # of persons with disabilities and impairment supported,,,Age 18-59,,HI,Caza,West Bekaa,6,Bekaa,LBN24,West Bekaa,,,Yes,Independent,Protection,40,0,0,40,0,Bekaa
2027344026,2015,Jan,1/1/2015,2144656182,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,DisSyr - # of persons with disabilities and impairment supported,DisSyr,,,,HI,Caza,Miniyeh-Danniyeh,4,North,LBN55,Miniyeh-Danniyeh,,,Yes,Independent,Protection,52,52,0,0,52,North (Tripoli)
2027344026,2015,Feb,1/2/2015,2144656189,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Male - # of persons with disabilities and impairment supported,,Male,,,HI,Caza,Miniyeh-Danniyeh,4,North,LBN55,Miniyeh-Danniyeh,,,Yes,Independent,Protection,86,0,86,0,0,North (Tripoli)
2027344026,2015,Feb,1/2/2015,2144656182,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,DisSyr - # of persons with disabilities and impairment supported,DisSyr,,,,HI,Caza,Miniyeh-Danniyeh,4,North,LBN55,Miniyeh-Danniyeh,,,Yes,Independent,Protection,128,128,0,0,128,North (Tripoli)
1275539505,2015,Feb,1/2/2015,2144656175,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Age 18-59 - # of PWSN (excl. children and SGBV) identified and supported,,,Age 18-59,,Intersos,Caza,Bent Jbayl,9,El Nabatieh,LBN41,Bent Jbayl,,,Yes,UNHCR,Protection,2,0,0,2,0,South
927869326,2015,Feb,1/2/2015,2144656188,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Female - # of persons with disabilities and impairment supported,,Female,,,HI,Caza,Hermel,3,Baalbek-El Hermel,LBN22,Hermel,,,Yes,Independent,Protection,1,0,1,0,0,Bekaa
995844212,2015,Feb,1/2/2015,2144656173,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Female - # of PWSN (excl. children and SGBV) identified and supported,,Female,,,Intersos,Caza,Marjaayoun,9,El Nabatieh,LBN43,Marjaayoun,,,Yes,UNHCR,Protection,2,0,2,0,0,South
1852369705,2015,Jan,1/1/2015,2144655866,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.3. Legal Representation,"# individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms","# individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms","DisSyr - # individuals represented in in courts, administrative bodies or informal conflict resolution mechanisms",DisSyr,,,,NRC,Governorate,Mont Liban,5,Mount Lebanon,,,,,Yes,Independent,Protection,9,9,0,0,9,Beirut & Mt.Lebanon
1283640652,2015,Jan,1/1/2015,2144656014,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Cada),# of community members engaged in self-management structures,# of community members engaged in self-management structures,Male - # of community members engaged in self-management structures,,Male,,,PU-AMI,Cadastral Area,Miye ou Miyé,8,South,LBN61,Saida,61012,Miye ou Miyé,Yes,UNHCR,Shelter,2,0,2,0,0,South
515499274,2015,Feb,1/2/2015,2144656101,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals provided with individual legal counseling,# individuals receiving legal counselling in detention,DisSyr - # individuals receiving legal counselling in detention,DisSyr,,,Detention,AJEM Lebanon,All Locations,DC: DTN: Roumieh (A-B-C),5,Mount Lebanon,LBN36,Metn,22041,Roumie,Yes,UNHCR,Protection,32,32,0,0,32,Beirut & Mt.Lebanon
515499274,2015,Feb,1/2/2015,2144656108,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals provided with individual legal counseling,# individuals receiving legal counselling in detention,Male - # individuals receiving legal counselling in detention,,Male,,Detention,AJEM Lebanon,All Locations,DC: DTN: Roumieh (A-B-C),5,Mount Lebanon,LBN36,Metn,22041,Roumie,Yes,UNHCR,Protection,36,0,36,0,0,Beirut & Mt.Lebanon
1794669425,2015,Feb,1/2/2015,2144656123,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,Female - # individuals assisted in detention,,Female,,,UNHCR,All Locations,DC: DTN: Roumieh (A-B-C),5,Mount Lebanon,LBN36,Metn,22041,Roumie,Yes,UNHCR,Protection,5,0,5,0,0,Beirut & Mt.Lebanon
1507655714,2015,Feb,1/2/2015,2144655823,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.1. Legal # individuals provided with individual legal counseling (Access to Doc.),# individuals provided with individual legal counseling,# individuals counselled on obtaining legal stay,DisSyr - # individuals counselled on obtaining legal stay,DisSyr,,,Documentation: Legal Stay,NRC,Governorate,Sud,8,South,,,,,Yes,Independent,Protection,29,29,0,0,29,South
1354621621,2015,Jan,1/1/2015,2144655875,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.4. Legal awareness /information,# legal awareness sessions,# legal awareness sessions,# legal awareness sessions,,,,,IRC,Caza,Aaley,5,Mount Lebanon,LBN31,Aaley,,,Yes,UNHCR,Protection,2,0,0,0,2,Beirut & Mt.Lebanon
1536327564,2015,Jan,1/1/2015,2144655982,Protection,PRT -2.2. Community self-management,PRT-2.2.1. Train Cmty-based protection (Cada),# individuals trained on community based protection,# individuals trained on community based protection,AffLeb - # individuals trained on community based protection,AffLeb,,,,AMEL,Cadastral Area,Aain Er-Roummane Aaley,5,Mount Lebanon,LBN31,Aaley,24017,Aain Er-Roummane Aaley,Yes,UNHCR,Livelihoods,1,1,0,0,1,Beirut & Mt.Lebanon
357954606,2015,Jan,1/1/2015,2144656225,Protection,PRT -3.3. Access to registration,PRT-3.3.1. Registration of refugees,# of individuals registered (incl. through mobile),# of individuals registered (incl. through mobile),DisSyr - # of individuals registered (incl. through mobile),DisSyr,,,,Intersos,Caza,West Bekaa,6,Bekaa,LBN24,West Bekaa,,,Yes,UNHCR,Protection,592,592,0,0,592,Bekaa
280430829,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Machha,2,Akkar,LBN51,Aakar,35082,Machha,Yes,UNHCR,Protection,2,0,0,0,2,Akkar
478584882,2015,Feb,1/2/2015,2144655848,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,DisSyr - # individuals counselled on HLP matters,DisSyr,,,Other matters: HLP,NRC,Governorate,Baalbek_Hermel,3,Baalbek-El Hermel,,,,,Yes,Independent,Protection,2,2,0,0,2,Bekaa
576836800,2015,Jan,1/1/2015,2144655850,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,PRS - # individuals counselled on HLP matters,PRS,,,Other matters: HLP,NRC,Governorate,Akkar,2,Akkar,,,,,Yes,Independent,Protection,0,0,0,0,0,Akkar
475685745,2015,Jan,1/1/2015,2144655875,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.4. Legal awareness /information,# legal awareness sessions,# legal awareness sessions,# legal awareness sessions,,,,,IRC,Caza,Kesrouane,5,Mount Lebanon,LBN35,Kesrouane,,,Yes,UNHCR,Protection,1,0,0,0,1,Beirut & Mt.Lebanon
690844619,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Hayssa,2,Akkar,LBN51,Aakar,35018,Hayssa,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
853467386,2015,Feb,1/2/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Ras Nahhach,4,North,LBN52,Batroun,34017,Ras Nahhach,Yes,UNHCR,Protection,1,0,0,0,1,North (Tripoli)
964422975,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Bqerzla,2,Akkar,LBN51,Aakar,35058,Bqerzla,Yes,UNHCR,Protection,3,0,0,0,3,Akkar
927869326,2015,Jan,1/1/2015,2144656192,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 18-59 - # of persons with disabilities and impairment supported,,,Age 18-59,,HI,Caza,Hermel,3,Baalbek-El Hermel,LBN22,Hermel,,,Yes,Independent,Protection,1,0,0,1,0,Bekaa
278052725,2015,Jan,1/1/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Barsa,4,North,LBN54,Koura,32005,Barsa,Yes,UNHCR,Protection,2,0,0,0,2,North (Tripoli)
1945662721,2015,Jan,1/1/2015,2144656167,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,DisSyr - # of PWSN (excl. children and SGBV) identified and supported,DisSyr,,,,PU-AMI,Caza,Saida,8,South,LBN61,Saida,,,Yes,UNHCR,Shelter,216,216,0,0,216,South
1629962913,2015,Jan,1/1/2015,2144656191,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.2. Specialized services for PWD,# of persons with disabilities and impairment supported,# of persons with disabilities and impairment supported,Age 5-17 # of persons with disabilities and impairment supported,,,Age 5-17,,Intersos,Caza,Rachaiya,6,Bekaa,LBN23,Rachaiya,,,Yes,UNHCR,Protection,1,0,0,1,0,Bekaa
288097893,2015,Jan,1/1/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,NRC,All Locations,IS: Saadnayel 014,6,Bekaa,LBN25,Zahleh,51055,Saadnayel,Yes,Independent,Protection,77,77,0,0,77,Bekaa
1607997567,2015,Jan,1/1/2015,2144656040,Protection,PRT -2.2. Community self-management,PRT-2.2.2. Est. Cmty self-mgnt Struc(Sites),# community-self management structures established,"# community-self management structures established (IS, CC, CS)","DisSyr - # community-self management structures established (IS, CC, CS)",DisSyr,,,,NRC,All Locations,IS: Minie 010,4,North,LBN55,Miniyeh-Danniyeh,37020,Minie,Yes,Independent,Protection,110,110,0,0,110,North (Tripoli)
1337527870,2015,Feb,1/2/2015,2144655832,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.1. Legal # individuals provided with individual legal counseling (Access to Doc.),# individuals provided with individual legal counseling,# individuals counselled on obtaining birth certificates,PRS - # individuals counselled on obtaining birth certificates,PRS,,,Documentation: Birth Certificate,UNRWA,Governorate,Bekaa,6,Bekaa,,,,,Yes,UNRWA,Protection,4,4,0,0,4,Bekaa
488214446,2015,Jan,1/1/2015,2144655946,Protection,PRT -2.1. Community-based protection,PRT-2.1.2. Activities(Cmty Dev. Centres),# individuals benefitting from life-skills activities,# individuals benefitting from life-skills activities,PRS - # individuals benefitting from life-skills activities,PRS,,,,DRC,All Locations,LOC: Bebnine,2,Akkar,LBN51,Aakar,35003,Bebnine,Yes,UNHCR,Protection,0,0,0,0,0,Akkar
488214446,2015,Feb,1/2/2015,2144655946,Protection,PRT -2.1. Community-based protection,PRT-2.1.2. Activities(Cmty Dev. Centres),# individuals benefitting from life-skills activities,# individuals benefitting from life-skills activities,PRS - # individuals benefitting from life-skills activities,PRS,,,,DRC,All Locations,LOC: Bebnine,2,Akkar,LBN51,Aakar,35003,Bebnine,Yes,UNHCR,Protection,0,0,0,0,0,Akkar
1012659106,2015,Jan,1/1/2015,2144656067,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),# protection interventions,# protection interventions,PRS - # protection interventions,PRS,,,,UNRWA,Cadastral Area,Aain Abou Abdallah,8,South,LBN63,Sour,62001,Aain Abou Abdallah,Yes,UNRWA,Protection,1,1,0,0,1,South
1054279088,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Dayret Nahr El-Kabir,2,Akkar,LBN51,Aakar,35049,Dayret Nahr El-Kabir,Yes,UNHCR,Protection,1,0,0,0,1,Akkar
579396432,2015,Feb,1/2/2015,2144656175,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,Age 18-59 - # of PWSN (excl. children and SGBV) identified and supported,,,Age 18-59,,Intersos,Caza,Zahleh,6,Bekaa,LBN25,Zahleh,,,Yes,UNHCR,Protection,20,0,0,20,0,Bekaa
579396432,2015,Jan,1/1/2015,2144656172,Protection,PRT -3.2. Comprehensive intervention for PWSN,PRT-3.2.1. PWSN Case Mgnt(excl. Child &SGBV),# of PWSN (excl. children and SGBV) identified and supported,# of PWSN (excl. children and SGBV) identified and supported,OthPop - # of PWSN (excl. children and SGBV) identified and supported,OthPop,,,,Intersos,Caza,Zahleh,6,Bekaa,LBN25,Zahleh,,,Yes,UNHCR,Protection,2,2,0,0,2,Bekaa
684788288,2015,Feb,1/2/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Aain Ej-Jdide Aaley,5,Mount Lebanon,LBN31,Aaley,24020,Aain Ej-Jdide Aaley,Yes,UNHCR,Protection,1,0,0,0,1,Beirut & Mt.Lebanon
277548276,2015,Feb,1/2/2015,2144656118,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,AffLeb - # individuals assisted in detention,AffLeb,,,,UNHCR,All Locations,DC: DTN: Zahle (M),6,Bekaa,LBN25,Zahleh,51004,Zahle El-Midane,Yes,UNHCR,Protection,0,0,0,0,0,Bekaa
277548276,2015,Feb,1/2/2015,2144656123,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals assisted in detention,# individuals assisted in detention,Female - # individuals assisted in detention,,Female,,,UNHCR,All Locations,DC: DTN: Zahle (M),6,Bekaa,LBN25,Zahleh,51004,Zahle El-Midane,Yes,UNHCR,Protection,0,0,0,0,0,Bekaa
159088882,2015,Jan,1/1/2015,2144656099,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# detention visits conducted,# detention visits conducted,# detention visits conducted,,,,,AJEM Lebanon,All Locations,DC: DTN: Zahle (M),6,Bekaa,LBN25,Zahleh,51004,Zahle El-Midane,Yes,UNHCR,Protection,4,0,0,0,4,Bekaa
159088882,2015,Feb,1/2/2015,2144656108,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.2. Interventions in detention centres,# individuals provided with individual legal counseling,# individuals receiving legal counselling in detention,Male - # individuals receiving legal counselling in detention,,Male,,Detention,AJEM Lebanon,All Locations,DC: DTN: Zahle (M),6,Bekaa,LBN25,Zahleh,51004,Zahle El-Midane,Yes,UNHCR,Protection,25,0,25,0,0,Bekaa
218467813,2015,Jan,1/1/2015,2144656081,Protection,"PRT -3.1. Prevent,Monitor,Address PRT viol.",PRT-3.1.1. PRM Refer Respond(excl. Detention),"# monitoring visits, including to collective sites","# monitoring visits, including to collective sites","# monitoring visits, including to collective sites",,,,,IRC,Cadastral Area,Barsa,4,North,LBN54,Koura,32005,Barsa,Yes,UNHCR,Protection,3,0,0,0,3,North (Tripoli)
15785053,2015,Jan,1/1/2015,2144655923,Protection,PRT -2.1. Community-based protection,PRT-2.1.1. Cmty. awareness/outreach(services),# awareness sessions on available services,# awareness sessions on available services,# awareness sessions on available services,,,,,IRC,Cadastral Area,Arde,4,North,LBN57,Zgharta,33006,Arde,Yes,UNHCR,Protection,1,0,0,0,1,North (Tripoli)
92006089,2015,Feb,1/2/2015,2144655848,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,DisSyr - # individuals counselled on HLP matters,DisSyr,,,Other matters: HLP,NRC,Governorate,Bekaa,6,Bekaa,,,,,Yes,Independent,Protection,3,3,0,0,3,Bekaa
92006089,2015,Jan,1/1/2015,2144655848,Protection,PRT -1.2 Access to justic documentation,PRT-1.2.2. Legal counseling (Other than Doc.),# individuals provided with individual legal counseling,# individuals counselled on HLP matters,DisSyr - # individuals counselled on HLP matters,DisSyr,,,Other matters: HLP,NRC,Governorate,Bekaa,6,Bekaa,,,,,Yes,Independent,Protection,4,4,0,0,4,Bekaa
