"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"57705","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",12,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Host Community"
"57706","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",16,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Host Community"
"57707","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",64,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57708","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",5,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Host Community"
"57709","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",36,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57710","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",53,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57711","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",34,"Caritas","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Urban"
"57712","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",94,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Women","Urban"
"57713","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",25,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57714","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",22,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57715","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",17,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57716","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",5,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Urban"
"57717","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",15,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57718","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",52,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57719","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",7,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Host Community"
"57720","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",20,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Women","Urban"
"57721","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",70,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Women","Urban"
"57722","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",30,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57723","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",25,"Caritas","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57724","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",46,"Caritas","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Women","Urban"
"57725","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",6,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Urban"
"57726","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",7,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Host Community"
"57727","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",30,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Urban"
"57728","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",12,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Urban"
"57729","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",2,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Host Community"
"57730","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",9,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57731","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",20,"Caritas","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Urban"
"57732","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",14,"Caritas","01/09/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57733","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",190,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57734","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",40,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Urban"
"57735","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",28,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Urban"
"57736","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",17,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57737","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",4,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57738","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",30,"Caritas","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Host Community"
"57739","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",26,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Urban"
"57740","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",29,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57741","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",37,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Urban"
"57742","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",54,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Women","Urban"
"57743","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",44,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Urban"
"57744","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",9,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Host Community"
"57745","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",13,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Urban"
"57746","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",76,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Women","Urban"
"57747","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",8,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Host Community"
"57748","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",50,"Caritas","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57749","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",17,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Urban"
"57750","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",13,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Girls","Urban"
"57751","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",4,"Caritas","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Host Community"
"57752","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",21,"Caritas","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57753","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",52,"Caritas","01/08/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Urban"
"57754","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",9,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Boys","Host Community"
"57755","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",69,"Caritas","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Women","Urban"
"57756","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",15,"Caritas","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","ZARQA","Men","Host Community"
"57757","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Urban"
"57758","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Camp"
"57759","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Camp"
"57760","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Urban"
"57761","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Host Community"
"57762","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Camp"
"57763","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Urban"
"57764","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Urban"
"57765","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Host Community"
"57766","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Urban"
"57767","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/07/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Urban"
"57768","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Urban"
"57769","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Host Community"
"57770","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Camp"
"57771","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/07/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Urban"
"57772","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Urban"
"57773","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/07/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Camp"
"57774","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/07/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Host Community"
"57775","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Host Community"
"57776","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Urban"
"57777","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Camp"
"57778","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/07/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Host Community"
"57779","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Host Community"
"57780","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Camp"
"57781","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Urban"
"57782","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Urban"
"57783","# of SYRIAN_GIRLS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Urban"
"57784","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Host Community"
"57785","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/07/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Host Community"
"57786","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Camp"
"57787","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Host Community"
"57788","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Host Community"
"57789","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Camp"
"57790","# of MEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Host Community"
"57791","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Camp"
"57792","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Camp"
"57793","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Camp"
"57794","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Host Community"
"57795","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Urban"
"57796","# of SYRIAN_WOMEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/07/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Camp"
"57797","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Host Community"
"57798","# of SYRIAN_WOMEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Women","Urban"
"57799","# of SYRIAN_BOYS_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Urban"
"57800","# of BOYS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Host Community"
"57801","# of WOMEN_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",1,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Host Community"
"57802","# of SYRIAN_MEN_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Camp"
"57803","# of GIRLS_IN_HOST_COMMUNITY provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Host Community"
"57804","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/06/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Camp"
"57805","# of SYRIAN_BOYS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/04/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Boys","Camp"
"57806","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/05/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Camp"
"57807","# of SYRIAN_MEN_IN_URBAN provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/08/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Men","Urban"
"57808","# of SYRIAN_GIRLS_IN_CAMPS provided with lifesaving, secondary and tertiary care","#",0,"IOCC","01/09/2016",(unknown),"None - Fund direct from Donors",(unknown),"[REF1.2.5]Secondary/Tertiary Referrals","Central","HEALTH","BALQA","Girls","Camp"
